values	weights
Edda	2
Edith	2
Eleonora	2
Ellen	2
Elodie	2
Eloise	2
Elya	2
Emilija	2
Emmi	2
Enissa	2
Esila	2
Eslem	2
Esra	2
Fabienne	2
Faye	2
Gesa	2
Giulia	2
Gloria	2
Greta	2
Hailey	2
Hedi	2
Heidi	2
Hira	2
Ioanna	2
Isabela	2
Israa	2
Iva	2
Jella	2
Jenny	2
Jette	2
Jory	2
Juli	2
Julie	2
Kalea	2
Kamila	2
Kara	2
Katarina	2
Lamis	2
Lavinia	2
Layan	2
Leana	2
Leilani	2
Lene	2
Lenya	2
Liana	2
Liliana	2
Lillian	2
Lilo	2
Lisa	2
Lise	2
Liz	2
Lorena	2
Lorin	2
Lucy	2
LucĂ­a	2
Lujain	2
Lumi	2
Madita	2
Maia	2
Maila	2
Malaika	2
Maliya	2
Malva	2
MalĂş	2
Mariama	2
Marta	2
Martina	2
Maryam	2
Mavi	2
Mayra	2
Melia	2
Michalina	2
Mika	2
Milica	2
Minna	2
Minoo	2
Miray	2
Nada	2
Naomi	2
Nela	2
Nicole	2
Nilay	2
Noa	2
Nola	2
Noor	2
Nura	2
Olga	2
Ottilia	2
Pauline	2
Rafaela	2
Rahel	2
Rana	2
Raya	2
Rayan	2
Rhea	2
Rieke	2
Robin	2
Salome	2
Samantha	2
Samira	2
Selina	2
Shaimaa	2
Sila	2
Silin	2
Silina	2
Simone	2
Sina	2
Skadi	2
Tajra	2
Tala	2
Tali	2
Tamara	2
Tessa	2
Thalea	2
Tilla	2
Tina	2
Tove	2
Tusem	2
Vanja	2
Wanda	2
Wilhelmine	2
Yaren	2
Yasmina	2
Ylva	2
Ylvie	2
Yonna	2
Zahra	2
Zara	2
Zeinab	2
ZoĂ«	2
Ahmed	2
Alexandra	2
Alina	2
Alya	2
Amilia	2
Anastasia	2
Angeliki	2
Ann	2
Ara	2
Ariane	2
Asel	2
Aurelia	2
Auri	2
Aurora	2
Ayla	2
Aylin	2
Barbara	2
Bella	2
Beyza	2
Carola	2
Dalia	2
Dora	2
Elea	2
Eleonore	2
Eliana	2
Elif	2
Elinor	2
Eliza	2
Ellie	2
Else	2
Emilie	2
Erika	2
Esma	2
Evelina	2
Fatima	2
Feyza	2
Frida	2
Friederike	2
Fritzi	2
Gerda	2
Hanni	2
Hedwig	2
Jean	2
Jeanette	2
Joanna	2
Josephine	2
Julina	2
Juno	2
Karin	2
Karla	2
Katarina	2
Katrin	2
Klara	2
KĂ¤the	2
Lara	2
Lena	2
Liana	2
Lilith	2
Lilliana	2
Linh	2
Livia	2
Liyah	2
Lore	2
Lotta	2
Lovis	2
Malia	2
Malina	2
Manon	2
Manuela	2
Mar	2
Margaretha	2
Margarethe	2
Mari	2
Marianne	2
Marleen	2
Marlen	2
Maryam	2
Mathea	2
Maya	2
Meliha	2
Melina	2
Melody	2
Merle	2
Meryem	2
Michaela	2
Mina	2
Nadia	2
Nora	2
Philippa	2
Rebekka	2
Romy	2
Rosemarie	2
Sara	2
SofĂ­a	2
Sultan	2
Thea	2
Thorvi	2
Tilda	2
Yael	2
YaÄźmur	2
Ylvie	2
Yuna	2
Zorka	2
Anh	2
Charlotte	2
Eleonore	2
Elisa	2
Emilia	2
Evelyn	2
Ingrid	2
Josephine	2
Lotta	2
Lu	2
Madita	2
Margaret	2
NoĂ«lle	2
Rose	2
Wilhelmine	2
Mae	2
Aaliyah	1
Aamira	1
Aanya	1
Aasiya	1
Aava	1
Abeeha	1
Acelya	1
Ade	1
Adele	1
Adelya	1
Adeya	1
Adifa	1
Adina	1
Adrijana	1
AdĂ¨le	1
Agatha	1
Ahu	1
Ai-Lien	1
Ailyah	1
Aimee	1
Aino	1
Aitana	1
Ajak	1
Ajla	1
Ajlin	1
Akari	1
Akira	1
Alaara	1
Alana	1
Alani	1
Alaya	1
Albertine	1
Alejna	1
Alenia	1
Alexandra	1
Aleya	1
Alima	1
Alin	1
Alisia	1
Alisya	1
Alivia	1
Allegra	1
Allen	1
Allison	1
Almina	1
Alora	1
Alysa	1
Alyssa	1
AlĂ­cia	1
Ama	1
Amal	1
Amali	1
Amandine	1
Amani	1
Amany	1
Amara	1
Amari	1
Amelie-Marie	1
Amilya	1
Amine	1
Ana-Maria	1
Anais	1
Anaisa	1
Anaisha	1
Anano	1
Anastacia	1
Anastazja	1
Andia	1
Andrea	1
Andreea	1
Andriana	1
Anella	1
Anessa	1
Angela	1
Aniela	1
Anika	1
Aniko	1
Anissa	1
Ann-Sophie	1
Anna-Maria	1
Annabelle	1
Anne	1
Annegret	1
Annel	1
Annelie	1
Annie	1
Anousha	1
Antonella	1
Anuka	1
AnÄ‘ela	1
Areeba	1
Ariadna	1
Ariadne	1
Arina	1
Arlin	1
Arna	1
Arseima	1
Aryanshi	1
Asal	1
Asenat	1
Asia	1
Asija	1
Asinat	1
Asiya	1
Asja	1
Asmin	1
Asna	1
Assal	1
Astrid	1
Athena	1
Aurela	1
Aurelie	1
Aurelija	1
Auri	1
AurĂelia	1
Avia	1
Avni	1
Aya	1
Ayana	1
AybĂĽke	1
Ayda	1
Ayla-Alaya	1
Aylabana	1
Aylis	1
Ayra	1
Ayse	1
Aysu	1
Ayumi	1
AyĹźegĂĽl	1
Azadeh	1
Azra	1
AzragĂĽl	1
Bailasan	1
Baishu	1
Batoul	1
Beatrice	1
Belinay	1
Bella	1
Beloslava	1
Bercem	1
Beril	1
Betty	1
Beyza	1
Beyzanur	1
Bianca-Stefania	1
Billie	1
Bintou	1
Bisera	1
Bobby	1
BuÄźlem	1
BáşŁo	1
Caitlyn	1
Camila	1
Camilia	1
Candela	1
Caroline	1
Cataleya	1
Cecilia	1
Cecilie	1
CecĂ­lia	1
Celine	1
Cemre	1
Ceyda	1
Chaitra	1
Chanella	1
Charlott	1
Charlotta	1
Chiara-Marie	1
Chiziterem	1
Chloe	1
ChloĂ«	1
Claire	1
Clairvie	1
Cora	1
Cyrine	1
Dafina	1
Dalal	1
Daliya	1
Damaris	1
Daniela	1
Danya	1
DaphnĂe	1
Darin	1
Davina	1
Dawia	1
Dehlia	1
Delaine	1
Denise	1
Deniz	1
Deren	1
Derin	1
Derya	1
Despina	1
Devi	1
Deya	1
Diamond	1
Diara	1
Dinah	1
Divya	1
Diya	1
Diyana	1
Djene	1
Doaa	1
Dora-Seraphima	1
Dragica	1
Dulcinie	1
Duru	1
Dzifa	1
Ealasaid	1
Ecem	1
Ecrin	1
Eden	1
Effi	1
Eftelya	1
Ekatarina	1
Ela-Nur	1
Ela-Ă‡iĂ§ek	1
Elana	1
Elara	1
Elba	1
Elene	1
Elenor	1
Elenora	1
Eleya	1
Elfi	1
Elfie	1
Eliane	1
Elida	1
Elien	1
Elif-Sara	1
Eline	1
Eliona-Dua	1
Elira	1
Elisabetta	1
Elissa	1
Elizabeta	1
Elly	1
Elmedina	1
EloĂ­sa	1
Elva	1
Elvan	1
Elvin	1
Elvira	1
Elyana	1
Ema	1
Emelie-Sophie	1
Emelie	1
Emely	1
Emila	1
Emina	1
Emine	1
Emira	1
Emmalina	1
Emmy	1
Emna	1
Emy	1
Enna	1
Enni	1
Enya	1
Erem	1
Erin	1
Erina	1
Esin	1
Eslina	1
Esma-Nur	1
Esmanur	1
Esraa	1
Estelle	1
Estera	1
Esther	1
Ethar	1
Evangeline	1
Evelin	1
Evelyn	1
Evi	1
Evin	1
Evita	1
Evla	1
Evlin	1
Ewaoluwa	1
Ezana	1
Falak	1
Fannie	1
Farafynah	1
Farhiya	1
Fatimah	1
Fatma	1
Fatmanur	1
Fatoumata	1
Felia	1
Felicia	1
Felina	1
Felipa	1
Felomina	1
Fenja	1
Fenoun	1
Fine	1
Firuz	1
Fitnet	1
Florentina	1
Florentine	1
Floris	1
Flá»Źra	1
Frances	1
Franka	1
Freda	1
Frederike	1
Ftahie	1
Gabriella	1
Gaia	1
Gaja	1
Gea	1
Ginevea	1
Ginka	1
Golda	1
Gwen	1
Gyda	1
GĂĽlce	1
GĂĽlderen	1
GĂĽlsima	1
GĂĽnes	1
Hacer	1
Hafsa	1
Hager	1
Hale	1
Halima	1
Hanay	1
Hanen	1
Hanife	1
Hanne	1
Hanni	1
Harriet	1
Hatice	1
Havin	1
Havva	1
Hawa	1
Hayat	1
Hayley	1
Haylie	1
Hedda	1
Hedwig	1
Hedy	1
Helen	1
Hellin	1
Henni	1
Henrieke	1
Henrietta	1
Henrike	1
Hidaya	1
Hilal	1
Hildegard	1
Holly	1
Howeida	1
Huda	1
Humaira	1
HĂelĂ¨ne	1
HĂĽmeyra	1
Ibi	1
Ilaf	1
Ilay	1
Ilayla	1
Ileyna	1
Ilien	1
Ilijana	1
Ilona	1
Ilyana	1
Iman	1
Imani	1
Imtinan	1
Ina	1
Inaaya	1
Ines	1
Ineya	1
Inti	1
Io	1
Iremsu	1
Irina	1
Irma	1
Isabelle	1
Isla	1
Isra	1
Itzi	1
Ivy	1
Jacinta	1
Jagoda	1
Jamila	1
Jan	1
Janaat	1
Janah	1
Janiko	1
Janna	1
Jannah	1
Jasmina	1
Jasmine	1
Jayda	1
Jeny	1
Jessica	1
Jeta	1
Jieun	1
Jinan	1
Jinin	1
Jinyu	1
Joan	1
Joane	1
Jocely	1
Johanne	1
Jolanda	1
Jolene	1
Jolie	1
Joni	1
Jorde	1
Josephin	1
Judi	1
Judith	1
Judyta	1
June	1
Junia	1
Junis	1
Juno	1
Jwa	1
Kadia	1
Kadidia	1
Kalani	1
Kalina	1
Kamakshi	1
Karlie	1
Karolina	1
Katara	1
Kate	1
Katelyn	1
Kejey	1
Kelani	1
Kenndra	1
Kenya	1
Khadija	1
Khadijah	1
Khanak	1
Kharis	1
Kheiria	1
Kikune	1
Kiyana	1
Klea	1
Kleo	1
KlĂˇra	1
Konstantina	1
Ksenia	1
Kyla	1
Kynthia	1
Kyriaki	1
Lael	1
Lahja	1
Laila	1
Lamija	1
Lani	1
Lanylla	1
Larisa	1
Lavin	1
Lavya	1
Laya	1
Layani	1
Leara	1
Leentje	1
Leia	1
Leila	1
Leja	1
Leni-Marie	1
Lenika	1
Lenka	1
Lente	1
LenĂe	1
Leo	1
Leona	1
Leonore	1
Leony	1
Letizia	1
Leya	1
Lida	1
Lieba	1
Lientje	1
Lila-Enola	1
Lila	1
Lilav	1
Lilian	1
Lilianna	1
Lilit	1
Lilja	1
Liljana	1
Lilliana	1
Lilya	1
LilĂee	1
Lima	1
Lin	1
Linn	1
Linnea	1
Liona	1
Liora	1
Lisa-Marie	1
Lisabet	1
Liselotte	1
Liuyi	1
Livi	1
Livy	1
Liyana-Pervin	1
Lona	1
Lor	1
Loreen	1
Loriana	1
Louna	1
Lova	1
Lua	1
Luana	1
Lucie	1
Lucille	1
Luiza	1
Luka	1
Lulia	1
Lulu	1
Luna-Maria	1
Luzi	1
LuĂˇna	1
Lya	1
Lyanna	1
Lydia	1
LĂ˘lin	1
LĂeonie	1
LĂ­a	1
LĂ­via	1
Madiha	1
Madina	1
Maeve	1
Mahirmati	1
Mahoro	1
Mahsa	1
Maily	1
Maimuna	1
Maira	1
Maissa	1
Maissata	1
Majvi	1
Mala	1
Maleen	1
Malie	1
Malisa	1
Maliyah	1
Malwina	1
Mandana	1
Mandarike	1
Manon	1
Marcia	1
Mare	1
Mareike	1
Margaret	1
Margareta	1
Margarete	1
Margarita	1
Margot	1
Mari	1
Maria-Aziza	1
Mariko	1
Maris	1
Marita	1
Marleen	1
Marlena	1
Marlie	1
Marlitt	1
Martha-Malu	1
MaruĹˇa	1
MarĂ­a	1
Mascha	1
Mathea	1
Matylda	1
Maxima	1
Mayar	1
Maysa	1
Mazen	1
MaĂ«lys	1
Meliha	1
Melike	1
Melinda	1
Melis	1
Melisa	1
Melody	1
Merel	1
Merve	1
Meva	1
Mia-Laura	1
Mia-Sophie	1
Mihra	1
Mihrimah	1
Milay	1
Milea	1
Mimi	1
Minel-IĹźÄ±n	1
Minou	1
Mirabel	1
Mirelle	1
Mirha	1
Miria	1
Mirtha	1
Miryam	1
Mishel	1
Miya	1
Mjalta	1
Momo	1
Mounira	1
Mugu	1
Munachi	1
Muqi	1
My-Lan	1
My	1
Myrto	1
MĂ˘y-An	1
MĂelisse	1
MĂĽzeyyen	1
Naciye	1
Nadine	1
Naemi	1
Nahia	1
Nai	1
Najlaa	1
Nancy	1
Nandi	1
Nansi	1
Nara	1
Nare	1
Nasesia	1
Nasima	1
Natalie	1
Nathalie	1
Nattariny	1
NavĂ­	1
Ndeye	1
Neele	1
Neeve	1
Nefes	1
Nejla	1
Nelia	1
Nelli	1
Nene	1
Nerea	1
Nesa	1
NesliĹźah	1
Nevin	1
Neyla	1
Ngoc	1
Nhi	1
Nientje	1
Nihan	1
Niki	1
Nil	1
Nila-Sofie	1
Nimah	1
Niousha	1
Nissrin	1
Nitara	1
Niv	1
Nneoma	1
Noelia	1
Noi	1
Noomi	1
Noura	1
Novalie	1
Nueoma	1
Nuria	1
Nurije	1
Nurit	1
Nyima	1
OdĂelie	1
Oena	1
Olaedo	1
Olida	1
Oluchi	1
Ophelia	1
OphĂelia	1
Orlando	1
Paiper	1
Palina	1
Paule	1
Paulin	1
Penelope	1
Pepita	1
Philippa	1
Philomena	1
Pia-Asena	1
Pippa	1
Pirathijaa	1
Rahel-Katarzyna	1
Raiyana	1
Raiza	1
Ramissah-Amali	1
Rania	1
Ranya	1
Ravza	1
Rayana	1
RayĂen	1
Razan	1
Rea	1
Rebecca	1
Rebekka	1
Rejan	1
Remi	1
Reva	1
Reyyan	1
Ria-Valerie	1
Rifal	1
Rina	1
Rokaya	1
Romi	1
Romina	1
Ronya	1
Rosalia	1
Rosanna	1
Roukaya	1
Rouqayyah	1
Rubi	1
Ruftalem	1
Rukaya	1
Rumeysa	1
Runa	1
Rut	1
Ruth	1
Ruya	1
RĂeka	1
Sadie	1
Safia	1
Safiya	1
Sahra	1
Saliha	1
Salma	1
SalomĂe	1
Samragyee	1
San	1
Sana	1
Saniyah	1
Sanna	1
Sanya	1
Sasha	1
Sayedeh	1
Seda	1
Sedef-AyĹźe	1
Sedra	1
Seema	1
Selen	1
Selvete	1
Selvi	1
Senaya	1
Seray	1
Serena	1
Serin	1
Serra	1
Seyede	1
Shahd	1
Shams	1
Shayma	1
Siara	1
Sidelya	1
Sidra	1
Siena	1
Sillin	1
Sima	1
Simay	1
Sirine	1
Snezhana	1
Soel	1
Sofia-Lina	1
Sofie	1
Sofija	1
Sofya	1
SofĂ­a	1
SoleĂˇ	1
Solveig	1
Somaya	1
Sonia	1
Sonya	1
Sophie-Lielle	1
Sorraya	1
Soumaya	1
Stanislava	1
Sukayna	1
Suki	1
Sultan	1
Sumaya	1
Suna	1
Suvi	1
Suza	1
Svea	1
Syla	1
Sylia	1
Tahnee	1
Talha	1
Talin	1
Talissa	1
Talla	1
Talya	1
Tanasgol	1
Tasneem	1
Taya	1
Teddy	1
Teresa	1
Tereza	1
Thalia	1
Thilda	1
Tida	1
Tilia	1
Timea	1
Tmnit	1
Toanna	1
Tolien	1
Tomke	1
Toni	1
Tori	1
Toulin	1
Tulin	1
Tulipa	1
Tuuli	1
Uma	1
Utu	1
Valerie	1
Valka	1
ValĂerie	1
Vanesa	1
Vasilisa	1
Vesile	1
Vida	1
Viktorija	1
Violeta	1
Wanyi	1
Wateen	1
Widad	1
Wiebke	1
Wilma-Evita	1
Winnie	1
Xenia	1
Yagmur	1
Yana	1
Yashmi	1
Yeleen	1
Yeliz	1
Yemna	1
Yimo	1
Yomna	1
Yonah	1
Yulieta	1
Yuna-Sofi	1
Yuyan	1
YĂĽsra	1
Zaara	1
Zahabiya	1
Zahraa	1
Zaida	1
Zaira	1
Zefanias	1
Zeina	1
Zelal	1
Zelda	1
Zeryam	1
Zeynap	1
Zeyneb	1
Ziedra	1
Zoey	1
Zofia	1
Zola	1
Ă„icha	1
Ă‡iÄźdem	1
Ăve	1
Ă‰den	1
Ă‰lia	1
Ă‰lise	1
Čehnaz	1
Adam	1
Adela	1
Adele	1
Adelina	1
Aden	1
Adriana	1
Adwoa	1
AdĂelia	1
Afina	1
Afiyo	1
Afsaneh	1
Agnes	1
AgnĂ¨s	1
Aidana	1
Ajlin	1
Aksa	1
Alaa	1
Alani	1
Alea	1
Alena	1
Alessia	1
Alica	1
Alienor	1
Alisa	1
Alix	1
Aliye	1
Allegra	1
Almontaha	1
Alondra	1
Ama	1
Amalia	1
Amanda	1
Amel	1
Amira	1
Amirah	1
Amstad	1
Anahita	1
AnahĂ­	1
Anastasiya	1
Andrea	1
Andreea	1
Angela	1
Angelina	1
Anina	1
Annabel	1
Annabell	1
Annabella	1
Anne	1
Annedora	1
Annelie	1
Annelies	1
Annemarie	1
Anniki	1
Anouck	1
Anouk	1
Anta	1
Anthea	1
Antonie	1
Antonija	1
Aoi	1
Araya	1
Aruna	1
Asabea	1
Asila	1
Asya	1
Atuahene	1
Augusta	1
Aurelija	1
Aviva	1
Awele	1
Aya	1
Ayat	1
Ayda	1
Ayse	1
AysegĂĽl	1
Azra	1
BallÄ±	1
Bao-My	1
Beatrice	1
Beena	1
BelĂen	1
Bendu	1
Benedita	1
Bente	1
Beste	1
BetĂĽl	1
Bibi	1
Billie	1
Bilyanova	1
Bintou	1
Blanche	1
Bo	1
Briana	1
Brigitte	1
BrĂĽel	1
BĂenie	1
BáşŁo	1
Camille	1
Camina	1
Candela	1
Caroline	1
Catherine	1
Cecilia	1
Celina	1
Celine	1
Chanel	1
Chen	1
Chian	1
Chinmayi	1
Choiyu	1
Chowdary	1
Christa	1
Christiane	1
Christin	1
Christina	1
Christine	1
Chu	1
Chun	1
CirĂe	1
Claudia	1
Clementine	1
Curly	1
Cyra	1
CĂeleste	1
CĂeline	1
Danka	1
Darya	1
Dashurie	1
Davit	1
Dawnette	1
Debora	1
Deborah	1
Delaney	1
Derim	1
Dhalia	1
Diane	1
Diem	1
Dila	1
Dimitriykova	1
Dmitrievna	1
Dominika	1
Dorota	1
Dorothee	1
Dua	1
Ebitimi	1
Eda	1
Edda	1
Edita	1
Edith	1
Edla	1
Eevi	1
Eftelya	1
Eileen	1
Ekongolo	1
Ela-Aleyna	1
Eleen	1
Elena	1
Elenor	1
Eleonora	1
Elfride	1
Elfriede	1
Elia	1
Eline	1
Elis	1
Elisann	1
Eliz	1
Ella	1
Ellen	1
Elli	1
Elodie	1
Eloise	1
Els	1
Elsie	1
Elu	1
Elyse	1
Emelie	1
Emira	1
Emlyn	1
Emmi	1
Engl	1
Eryn	1
Erza-Liz	1
EsengĂĽl	1
Eseosa	1
Esila	1
Ethel	1
Etta	1
Eugenia	1
Ev	1
Eva-Marie	1
Eve	1
Evelin	1
Eveline	1
Evelyn	1
Evina	1
Ezgi	1
Faouzia	1
Fatina	1
Fatoumata	1
Faustyna	1
Faye	1
Fee	1
Felina	1
Feliz	1
Felizia	1
Femke	1
Ferida	1
Feride	1
Fia	1
Filipa	1
Filou	1
Finja	1
Florence	1
Florentine	1
Florentyna	1
Florie	1
Florien	1
Fofana	1
Frances	1
Freia	1
Freya	1
Freyja	1
Gabriella	1
Georgievna	1
Gerlinda	1
Gita	1
Gordana	1
Grace	1
Grete	1
Grey	1
Guieteu	1
Gustava	1
Guyldzhanova	1
GĂĽlten	1
Haile	1
Halime	1
Halina	1
Hamide	1
Hanne	1
Hatice	1
Hayat	1
Hazel	1
Hedi	1
Hedy	1
Helga	1
Henny	1
Henriette	1
Henrike	1
Herma	1
Herta	1
Hertha	1
Hilma	1
Hosna	1
Huda	1
HĂĽma	1
HĂĽsna	1
Iduna	1
IfĂ¨	1
Igorivna	1
Il'iniÄŤna	1
Ilana	1
Ilayda	1
Ilsa	1
Ilvi	1
Ilvie	1
Iman	1
Imaya	1
Imea	1
Imke	1
Imuetinyamosa	1
Ina	1
Inara	1
Ines	1
Inia	1
Ira	1
Irene	1
Iris	1
Irmi	1
IrĂ¨ne	1
Isabell	1
Isabelle	1
Islamovna	1
Ivanka	1
Ivankova	1
Ivanovna	1
Ivy	1
Iwinosa	1
Izabel	1
Izetova	1
Jade	1
Jadwiga	1
Jaeah	1
Jane	1
Janina	1
Janine	1
Jannah	1
Jella	1
Jessica	1
Jetke	1
Jette	1
Jianing	1
Jiayi	1
Jil	1
Johanne	1
Jolanda	1
Joleen	1
Jolien	1
Josefa	1
Joseline	1
Joy	1
Jula	1
Juli	1
Juliane	1
Julianna	1
June	1
Juuli	1
Kadiatou	1
Kaela	1
Kaia	1
Kalea	1
Kari	1
Karina	1
Karli	1
Karline	1
Karmark	1
Karolina	1
Kassandra	1
Katarzyna	1
Kateva	1
Kavita	1
Kavya	1
Kaya	1
Kaylie	1
Kelly	1
Khanh	1
Kibar	1
Kirsten	1
Kitoko	1
Kittelsburg	1
Kiyo	1
Konstantina	1
Konstanze	1
Korka	1
Kristina	1
Kuni	1
Kya	1
Kym	1
KĂĽbra	1
Lan	1
Lana	1
Larissa	1
Le	1
Leah	1
Leandra	1
Lee	1
Lehak	1
Lemis	1
Leni	1
Leonore	1
Leticia	1
Lexi	1
Liane	1
Lieselotte	1
Lila	1
Lili	1
Lilja	1
Lilou	1
Linda	1
Linn	1
Linnea	1
Lisa	1
Lisbeth	1
Liselotte	1
Lisle	1
Lissi	1
Lissoune	1
Litera	1
Liubov	1
Liva	1
Liyana	1
Loelia	1
Lorelei	1
Lori	1
Louana	1
Loya	1
Luana	1
Lulu	1
Lumi	1
Ly	1
Lyana	1
Lyna	1
Lynn	1
LĂena	1
Madeleine	1
Maeen	1
Maera	1
Maeve	1
Magali	1
Magda	1
Magdalene	1
Magnolia	1
Mai	1
Majse	1
Mala	1
Malaika	1
Malie	1
Malika	1
Malith	1
Maliyah	1
Malu	1
Manisha	1
Manou	1
Maravilla	1
Mare	1
Margareta	1
Margo	1
Marguerite	1
Mariel	1
Marielle	1
Marielotte	1
Marienike	1
Marina	1
Marion	1
Marisol	1
Marlis	1
Marlisa	1
Marlou	1
Martina	1
Mary	1
MarĂ­a	1
Matida	1
Matilde	1
Mavie	1
Mawuena	1
Maximilia	1
Maximovna	1
May	1
Maylea	1
Maylin	1
McLaughlin	1
Medina	1
Meera	1
Melanie	1
Melek	1
Melide	1
Melike	1
Melis	1
Melitta	1
Meltem	1
Meriam	1
Merrill	1
Merve	1
Mette	1
Meva	1
Michailowna	1
Miglenova	1
Mika	1
Milena	1
MileĂen	1
Millie	1
Mine	1
Minh	1
Minna	1
Minnie	1
Minou	1
Mirjam	1
Mirjana	1
Miyase	1
Mocanu	1
Modj	1
Mona	1
Monika	1
Monique	1
Morgan	1
Mustafa	1
Muthoni	1
Muyal	1
My	1
MĂˇlika	1
Nadine	1
Nala	1
Nandi	1
Naomi	1
Nayra	1
Naz	1
Nazira	1
Neema	1
Nejla	1
Nela	1
Nell	1
Neris	1
Nesrin	1
Neva	1
Ngá»Ťc	1
Nhi	1
Nhieu	1
Nicole	1
Nicoleta	1
Nike	1
Nil	1
Nina	1
Nisa	1
Niska	1
Nisrin	1
Noa	1
Noemi	1
Norina	1
Nova	1
NoĂ«	1
Nuri	1
NurĹźen	1
Odilie	1
Omariya	1
Ophelia	1
Ophilia	1
Orelia	1
Oscara	1
Ottilia	1
Oumou	1
Paige	1
Paloma	1
Panagiota	1
Paraschiva	1
Pepita	1
Perinbam	1
Polly	1
Qaisar	1
Qamar	1
Qinglan	1
Quinn	1
Quynh	1
Rabia	1
Rae	1
Rai	1
Rana	1
Rania	1
Rasim	1
Ratchumon	1
Raykova	1
Rayne	1
Rebecca	1
Reddy	1
Reed	1
Regina	1
Rena	1
Rey	1
Reyyan	1
Rhodas	1
Riley	1
Roberta	1
Robyn	1
Ronja	1
Rosa-Marie	1
RosĂe	1
Roya	1
Rozalija	1
Rozeva	1
Ruby	1
Rumi	1
RĂĽya	1
Sabine	1
Safeya	1
Safiya	1
Sage	1
Saint	1
Saisha	1
Sakine	1
Samira	1
Sandra	1
Saniye	1
Sare	1
Sarenka	1
Saskia	1
Sawyer	1
Sayuri	1
Scarlett	1
Senada	1
Serpil	1
Setayesh	1
Shamilovna	1
Shankari	1
Shira	1
Sibylle	1
Silvia	1
Simin	1
Skadi	1
Sky	1
Snezheva	1
SneĹľana	1
Sofiya	1
Soleil	1
Solveig	1
Soraya	1
Soulin	1
Stefania	1
Stefanie	1
Stefanova	1
Summer	1
Surihe	1
Susann	1
Susanne	1
Suzanne	1
SvajĹ«nÄ—	1
Tabita	1
Tadeusz	1
Templeton	1
Tessa	1
Thalia	1
Thao	1
Therese	1
Thilde	1
Tiana	1
Tiara	1
Tina	1
Tjorven	1
Tonika	1
Tori	1
Torvi	1
Tulip	1
Ulrike	1
Una	1
Valerie	1
ValĂ¨ncia	1
ValĂerie	1
Vanessa	1
Vasilisa	1
Venus	1
Vera	1
Verena	1
Veronica	1
Veronika	1
Vida	1
Vilonny	1
Violet	1
Virgilia	1
Vladimirovna	1
Wanda	1
Wendkouni	1
Wera	1
Wilhelmina	1
Willow	1
Wirekoa	1
Wolke	1
Yalda	1
Yamina	1
Yanara	1
Yasmin	1
Yavi	1
Yeidali	1
Yonkova	1
Youna	1
Yuki	1
Yumi	1
Yuneva	1
Yurimi	1
Yuxi	1
Zahida	1
Zahra	1
Zainab	1
Zion	1
Zoey	1
ZoĂe	1
Zubeida	1
Zunairah	1
Ăfrica	1
Ă‰lise	1
Ă‰lĂeonore	1
Ă‰vora	1
Ă–ykĂĽ	1
Ĺžehriban	1
Abdo	1
Abdullah	1
AdĂelie	1
Alice	1
Aliza	1
Anabela	1
Anett	1
Anke	1
Anna	1
Annemarie	1
Annunziata	1
Anokye	1
Antonia	1
Apollonia	1
Ari	1
Axel	1
Bellona	1
Betina	1
Caren	1
Catherine	1
Celeste	1
Charlott	1
Christa	1
Christiane	1
Clara	1
Claudia	1
Colette	1
Corrie	1
Daniela	1
Dmytrivna	1
Dornrose	1
Dorothee	1
Edi	1
Eileen	1
Elena	1
Elia	1
Elin	1
Elizabeth	1
Else	1
Elvira	1
Esam	1
Evangeline	1
Fanta	1
Felicitas	1
Feline	1
Filia	1
Flagstad	1
Franziska	1
Freya	1
Freydis	1
Frieda	1
Gertrud	1
Gwendolyn	1
Hadumoth	1
Harriet	1
Hedi	1
Helene	1
Helga	1
Hilda	1
Hildegard	1
I-Rin	1
Ida	1
Ilsabe	1
Ina	1
Insa	1
InĂes	1
Isabell	1
Isabella	1
Iskrina	1
Ixchel	1
Jadwiga	1
Jannah	1
Jasmin	1
Jeanne	1
Jiran	1
Joa	1
Joan	1
Josefa	1
JosĂ¨phe	1
Juno	1
Katharina	1
Kerstin	1
Kiri	1
Kleist	1
Ko	1
Koultouny	1
Lan	1
Lara	1
Leia	1
Leilani	1
Lene	1
Lilo	1
Lina	1
Liv	1
Louise	1
Louve	1
Luca	1
Lucia	1
Lucie	1
Luz	1
LĂ­dia	1
Madol	1
Madu	1
Magdalena	1
Mahoro	1
Mai	1
Malia	1
Margarete	1
Margaretha	1
Margarita	1
Margit	1
Margrit	1
Mari	1
Marianne	1
Marisol	1
Martha	1
Martina	1
Marunaya	1
Marylin	1
Matylda	1
May	1
Milou	1
Mira	1
Mosbech	1
Mseleku	1
Namo	1
Nayna	1
Nazmije	1
Nhi	1
Noemie	1
Nuel	1
Opoku	1
Paikea	1
Paloma	1
Pauline	1
PhĆ°Ćˇng	1
Portela	1
Quinn	1
Raphaela	1
Robyn	1
Romy	1
Rosemarie	1
Rukiye	1
Runa	1
Salam	1
SalomĂe	1
Se-Ah	1
Seddoh	1
Shirin	1
SjĂ¶fn	1
Smith	1
Sophia	1
Soraya	1
Stefanie	1
Stella	1
Thale	1
Thekla	1
Tjorven	1
Tu	1
Valentine	1
Valerie	1
Vera	1
Verena	1
Veronika	1
Victor	1
Vilma	1
Viviana	1
Wanling	1
Wilma	1
