values	weights
 Frommeyer	190
 Nöldner	190
 Rosenmüller	190
 Dreesmann	190
 Siede	190
 Milbrandt	190
 Ohligschläger	190
 Dincer	190
 Sontheim	190
 Launhardt	190
 Lübbecke	190
 Kirchmaier	190
 Framke	190
 Lache	190
 Smets	190
 Gumbert	190
 Wendeler	190
 Hohlweg	190
 Heinsen	190
 Brendt	190
 Gelhaar	190
 Schwindl	190
 Berkenkamp	190
 Haupert	190
 Bassler	189
 Kalvelage	189
 Angst	189
 Übler	189
 Täschner	189
 Hammers	189
 Ivanova	189
 Neuschäfer	189
 Jänecke	189
 Frers	189
 Weismantel	189
 Düzgün	189
 Kreutzberg	190
 Bungartz	189
 Wöste	189
 Albersmann	189
 Gülec	189
 Matheus	189
 Ari	189
 Doleschal	189
 Pretzl	189
 Alpert	189
 Bölting	189
 Höffler	189
 Christner	189
 Heymer	189
 Joisten	188
 Lempe	188
 Traxler	188
 Glatthaar	188
 Schneiderhan	188
 Heckers	188
 Zagler	188
 Schwardt	188
 Künster	188
 Kirchgeßner	188
 Wölker	188
 Kaltenhäuser	188
 Kraeft	188
 Ossmann	188
 Böß	188
 Fohrer	188
 Robers	188
 Wichterich	188
 Mittenzwei	188
 Isert	188
 Sebold	188
 Haydn	188
 Edeler	188
 Keuler	188
 Höfflin	188
 Biederer	188
 Scheepers	188
 Rübner	188
 Wager	188
 Unterholzner	188
 Goltermann	188
 Wegerhoff	188
 Philipsen	187
 Prüser	188
 Hoehne	187
 Laurent	187
 Kohlschmidt	187
 Paschedag	187
 Goslar	187
 Reinholdt	187
 Mathies	187
 Merks	187
 Mühldorfer	187
 Mühlfeld	187
 Backofen	187
 Brüderle	187
 Wolfertz	187
 Perzl	187
 Sonne	187
 Lippoldt	187
 Höfken	187
 Litfin	187
 Maicher	187
 Schluckebier	187
 Dombek	187
 Haitz	187
 Krabbenhöft	187
 Drehsen	187
 Engelfried	187
 Weibert	187
 Herhold	187
 Teicher	187
 Schlotzhauer	187
 Barlage	187
 Lude	187
 Grühn	187
 Menkens	187
 Schmalenberger	187
 Seegmüller	186
 Lennertz	186
 Geffert	186
 Wondrak	186
 Wilckens	186
 Brahms	186
 Wernz	186
 Gatzweiler	186
 Reiz	186
 Hiersemann	186
 Tolkmitt	186
 von der Heiden	186
 Schieffer	186
 Hellrung	186
 Hanz	186
 Lütgens	186
 Herding	186
 Kubitschek	186
 Tomaschek	186
 Bartscher	186
 Pruss	186
 Scheiffele	186
 Ratjen	186
 Hufer	186
 Marcks	186
 Wallraf	186
 Oestereich	186
 Fitze	185
 Teigeler	185
 Nikel	185
 Würfl	185
 Osterbrink	185
 Budelmann	185
 Schallert	185
 Akdag	185
 Ehrenberger	185
 Rosemeyer	185
 Elsesser	185
 Leipelt	185
 Möhlenkamp	185
 Duderstadt	185
 Akbaba	185
 Hanslik	185
 Rennecke	185
 Starker	185
 Brinkmeyer	185
 Aubel	185
 Holzhüter	185
 Weiblen	185
 Häusser	185
 Kaehler	185
 Poweleit	185
 Pflugmacher	185
 Eikel	185
 Blankenheim	185
 Zeman	185
 Bloching	185
 Werdermann	185
 Sievering	185
 Hust	185
 Mittelsdorf	184
 Partenheimer	184
 Strnad	184
 Wockenfuß	184
 Augustat	184
 Gebers	184
 Sempf	184
 Hoffmanns	184
 Reichmuth	184
 Luka	184
 Schwehr	184
 Wohler	184
 Prantl	184
 Ströbl	184
 Niedenführ	184
 Germershausen	184
 Märten	184
 Bötticher	184
 Haberkern	184
 Hück	184
 Rothfuchs	184
 Goergens	184
 Charles	184
 Dercks	183
 Goral	183
 Schnurrer	183
 Grünler	183
 Heskamp	183
 Gehrung	183
 Bayreuther	183
 Karpe	183
 Schönleben	183
 Remde	183
 Faisst	183
 Bärwolf	183
 Mühlner	183
 Widmayer	183
 Cüppers	183
 Rocktäschel	183
 Weigend	183
 Klinkmüller	183
 Nase	183
 Evermann	183
 Muschler	183
 Bratfisch	183
 Korfmann	183
 Hierholzer	183
 Hemmen	183
 Hellmold	183
 Dickes	183
 Bertermann	183
 Swart	183
 Suer	183
 Przibylla	183
 Hofmaier	183
 Uebach	182
 Bahnmüller	182
 Lieschke	182
 Neffgen	182
 Kuiper	182
 Switala	182
 Komor	182
 Thümer	182
 Prüfert	182
 Symalla	182
 Neureuther	182
 Braunger	182
 Lützner	182
 Barthen	182
 Erle	182
 Porkert	182
 Großklaus	182
 Kistenmacher	182
 Pflügler	182
 Zemann	182
 Vierheller	182
 Fennen	182
 Hülsbusch	182
 Breuers	182
 Roßberger	182
 Dinkelacker	182
 Krefft	182
 Holte	182
 Fehst	182
 Kriegbaum	182
 Loß	182
 Pfizenmaier	181
 Schmeinck	181
 Klimmeck	181
 Heymanns	181
 Tomala	181
 Sandor	181
 Schmalbach	181
 Herman	181
 Winkelbauer	181
 Feuerlein	181
 Hörold	181
 Fleckner	181
 Foppe	181
 Holzknecht	181
 Eigenbrod	181
 Feißt	181
 Lieberknecht	181
 Wiebke	181
 Azizi	181
 Szameit	181
 Wiggert	181
 Wintermantel	181
 Ibel	181
 Wiedemeyer	181
 Hughes	181
 Ditsch	181
 Carsten	181
 Käthner	181
 Bajorat	181
 Kühlewind	181
 Tilsner	181
 Holznagel	181
 Dresch	181
 Übel	181
 Hammerstein	181
 Romero	181
 Borgardt	181
 Mros	180
 Bewersdorf	180
 Lotzmann	180
 Linsmeier	180
 Prätorius	180
 Bäumle	180
 Bauernschmitt	180
 Andrews	180
 Stingel	180
 Stöck	180
 Habbel	180
 Aich	180
 Kless	180
 Titzmann	180
 Winterfeldt	180
 Erdel	180
 Dähnert	180
 Später	180
 Stimpfle	180
 Engelbart	180
 Heilmaier	180
 Männle	180
 Kaste	180
 Tahiri	180
 Heyner	180
 Schaadt	180
 Lampart	180
 Fuchshuber	180
 Boesen	180
 Hauptfleisch	180
 Buckmann	180
 Lorscheid	180
 Jenz	180
 Diehlmann	180
 Schönfisch	180
 Ludt	180
 Kumpfmüller	180
 Wolfgarten	180
 Akdogan	180
 Fabrizius	179
 Laukötter	179
 Himmelstoß	179
 Hochmann	179
 Bradatsch	179
 Storms	179
 Varol	179
 Schiegl	179
 Lucassen	179
 Flemmig	179
 Jenß	179
 Kaestner	179
 Unterreiner	179
 Braunmüller	179
 Kalff	179
 Bern	179
 Zurheide	179
 Riebold	179
 Lohberger	179
 Harmeling	179
 Vögler	179
 Endress	179
 Voigts	179
 Osterholz	179
 Appold	179
 Mikat	179
 Domeier	179
 Düpre	179
 Murphy	179
 Bornheim	179
 Buhrmester	179
 Jakubik	178
 Melnik	178
 Hellmeier	178
 Diestelhorst	178
 Wunderer	178
 Graeff	178
 Wiedmer	178
 Kirchhofer	178
 Henckel	178
 Pfannkuchen	178
 Kuballa	178
 Fahrenkrog	178
 Jackl	178
 Sandmeier	178
 Lochmüller	178
 Meurers	178
 Neudorf	178
 Oktay	178
 Mahling	178
 Watzek	178
 Holderied	178
 Schechinger	178
 Klingsporn	178
 Vincenz	178
 Löhe	178
 Dannhäuser	178
 Preugschat	178
 Hoffbauer	178
 Harfst	178
 Stärker	178
 Kohlberger	178
 Freesemann	178
 Barkhausen	178
 Güclü	179
 Scheideler	178
 Waterkamp	178
 Stahlhofen	178
 Junkert	178
 Höver	178
 Backfisch	178
 Weicht	178
 Bierhals	178
 Rieks	178
 Hellebrandt	178
 Grahmann	178
 Erden	178
 Cohn	178
 Stöckigt	178
 Hinderks	177
 Wollgarten	177
 Knochenhauer	177
 Söller	177
 Reitmayer	177
 Jungfer	177
 Walbert	177
 Yalcinkaya	177
 Hanak	177
 Tietge	177
 Keilhofer	177
 Doktor	177
 Symanzik	177
 Meyerhöfer	177
 Kißler	177
 Fait	177
 Weinacht	177
 Riether	177
 Elmas	178
 Ersfeld	177
 Rzehak	177
 Seifferth	177
 Kirschenmann	177
 Schimansky	177
 Kronen	177
 Warns	177
 Sewerin	177
 Dahmann	177
 Herrle	177
 Bräuner	177
 Bächtle	176
 Hupertz	176
 Lüttke	176
 Henkenjohann	176
 Gürsoy	176
 Nelius	176
 Dettmers	176
 Deimling	176
 Mahlmeister	176
 Burck	176
 Kailer	176
 Hämel	176
 Asselborn	176
 Höffer	176
 Segner	176
 Mennen	176
 Blazek	176
 Schmetz	176
 Stockhammer	176
 Dencker	176
 Rempp	176
 Rongen	176
 Jakobeit	176
 Siemons	176
 Eversmann	176
 Liess	176
 Klopfleisch	176
 Willibald	176
 Heintel	176
 Brauweiler	176
 Kadir	176
 Christoffer	176
 Stöcklin	176
 Lafrenz	176
 Klausner	176
 Federle	176
 Strauchmann	176
 Gräbel	176
 Göthe	176
 Osterrieder	176
 Lenzing	176
 Hörst	176
 Egge	176
 Darge	176
 Schoenfeld	176
 Brinck	175
 Scheidweiler	175
 Hengstmann	175
 Lindermann	175
 Engelbracht	176
 Frommknecht	175
 Damböck	175
 Wibbeke	175
 Schache	175
 Seebald	175
 Lech	175
 Pfaffenzeller	175
 Schachtschabel	175
 Cornehl	175
 Deubner	176
 Neufeldt	175
 Suhrbier	175
 Nikol	175
 Hündgen	175
 Rulf	175
 Schmidtgen	175
 Nauerz	175
 Füßl	175
 Junkermann	175
 Liebrich	175
 Petersson	175
 Dargatz	175
 Chevalier	175
 Klohs	174
 Voskuhl	174
 Pitschmann	174
 Heidner	174
 Butzmann	174
 Lechermann	174
 Rogers	174
 Litzenburger	174
 Plettner	174
 Kirchherr	174
 Scharmacher	174
 Moosbrugger	174
 Fischenich	174
 Schymik	174
 Fobbe	174
 Kuphal	174
 von den Driesch	174
 Söhnchen	174
 Kirchgäßner	174
 Erken	174
 Eisenlohr	174
 Dempewolf	174
 Kalcher	174
 Nest	174
 Schmitten	174
 Solak	174
 Kerk	174
 Döhner	174
 Karstedt	174
 Lachnitt	174
 Stöbener	174
 Mäule	174
 Kluß	174
 Przibilla	174
 Curdt	173
 Janicke	173
 Rosenhagen	173
 Schönmann	173
 Erbel	173
 Nothof	173
 Huge	173
 Willim	173
 Endt	173
 Ohnesorg	173
 Nölte	173
 Helweg	173
 Niemz	173
 Renneke	173
 Rickes	173
 Matzel	173
 Holzkämper	173
 Witek	173
 Vitz	173
 Meir	173
 Heitmeier	173
 Metzker	173
 Odebrecht	173
 Harde	173
 Neddermann	173
 Schröders	173
 Hammerer	173
 Averkamp	173
 Hanka	173
 Harrison	173
 Droege	172
 Altay	172
 Janes	172
 Gonnermann	172
 Steigert	172
 Liebetanz	172
 Hackenberger	172
 Zwanziger	172
 Westmeier	172
 Robin	172
 Gün	172
 Grothmann	172
 Spitzmüller	172
 Dedic	172
 Lecher	172
 Feistle	172
 Ceyhan	172
 Nordmeier	172
 Berding	172
 Michaels	172
 Götten	172
 Neus	172
 Steves	172
 Wetzl	172
 Fleming	172
 Weissgerber	172
 Wilbertz	172
 Duch	172
 Boltze	172
 Ebenhoch	172
 Stromberger	172
 Welther	172
 Seehuber	172
 Breite	172
 Kufer	172
 Mahmoud	172
 Flicker	172
 Kleinecke	172
 Ander	172
 Lüthke	172
 Lihs	171
 Krautscheid	171
 Auweiler	171
 Schacherl	171
 Pfannmüller	171
 Freiling	171
 Bogenrieder	171
 Reimund	171
 Torun	171
 Kläser	171
 Benedict	171
 Neckel	171
 Mahlich	171
 Fegert	171
 Bungarten	171
 Diek	171
 Richrath	171
 Holzhey	171
 Bohnacker	171
 Bismark	171
 Schliewe	171
 Deinhardt	171
 Göbels	171
 Wentland	171
 Alef	171
 Germeroth	171
 Secker	171
 Pützer	171
 Erlacher	171
 Ibler	171
 Katzmarek	171
 Wörlein	171
 Krätzschmar	171
 Kamphaus	170
 Johnke	170
 Zierhut	170
 Marzinzik	170
 Schmittmann	170
 Alp	170
 Bayerle	170
 Liening	170
 Kapeller	170
 Rosenstiel	170
 Neuberg	170
 Betzl	170
 Abdullah	171
 Kneuer	170
 Beutelspacher	170
 Unterberger	170
 Diether	170
 Özsoy	170
 Benoit	170
 Konle	170
 Hörrmann	170
 Inci	170
 Frankenbach	170
 Schwarzrock	170
 Malzkorn	170
 Cermak	170
 Grabmann	170
 Dührkop	170
 Brunsmann	170
 Kälble	170
 Lother	170
 Fürste	170
 Kuhlenkamp	169
 Goldacker	169
 Seebode	169
 Armborst	169
 Prühs	169
 Maikranz	169
 Baysal	169
 Menzl	169
 Wöber	169
 Gläsner	169
 Sedlatschek	169
 Konen	169
 Schlotte	169
 Härtlein	169
 Lampen	169
 Sliwka	169
 Steinheimer	169
 Kröplin	169
 Legrand	169
 Waldbauer	169
 Herzogenrath	169
 Hobert	169
 Geschwind	169
 Wolfermann	169
 Schwabenland	169
 Martz	169
 Steinmaier	169
 Kersch	169
 Poppek	169
 Draber	169
 Frobel	169
 Schikorra	169
 Abdallah	169
 Ulusoy	169
 Neitz	170
 Fohr	169
 Voosen	169
 Friedt	169
 Steffensen	169
 Brans	169
 Urbat	169
 Jostes	169
 Bartelsen	168
 Cloppenburg	168
 Frömbgen	168
 Loeser	169
 Gerhardy	168
 Beitler	168
 Karlin	168
 Grimmig	168
 Töns	168
 Ungeheuer	168
 Thelemann	168
 Lützel	168
 Giessler	168
 Abelmann	168
 Jennes	168
 Zimdars	168
 Lindenmayer	168
 Betzel	168
 Zweig	168
 Mohammed	168
 Gloßner	168
 Overmeyer	168
 Vietor	168
 Hanff	168
 Thedens	168
 Buchmiller	168
 Buschkamp	168
 Scheeren	168
 Sanli	168
 Neulinger	168
 Gschwender	168
 Lawall	168
 Dircks	168
 Zehentner	168
 Hlawatsch	168
 Wallrafen	168
 Keuerleber	168
 Seebold	167
 Lejeune	167
 Wagenpfeil	167
 Eißmann	167
 Aulenbacher	167
 Mitzlaff	167
 Pfütze	167
 Engelbertz	167
 Mündel	167
 Sinzig	167
 Driesch	167
 Weltz	167
 Pfeffermann	167
 Hinzpeter	167
 Bareuther	167
 Pechtl	167
 Ostendorp	167
 Sawicki	167
 Männl	167
 Bonsack	167
 Riedler	167
 Klockgether	167
 Schöndube	167
 Grünthal	167
 Oexle	167
 Utermöhlen	167
 Richardson	167
 Solmaz	167
 Pentz	167
 Vallentin	167
 Ebnet	167
 Besecke	167
 Reindel	167
 Schromm	167
 Engelskirchen	167
 Folk	167
 Venjakob	167
 Schweikardt	167
 Richmann	167
 Sengpiel	167
 Dumm	167
 Rohrmüller	167
 Gümbel	167
 Hellebrand	167
 Rüber	167
 Podszus	167
 Arnst	166
 Jungkind	166
 Spangenberger	166
 Ekkert	166
 Meinelt	166
 Bickelhaupt	166
 Trostmann	166
 Fahrenkamp	166
 Burgmaier	166
 Schoene	166
 Hörnle	166
 Köbe	166
 Göcking	166
 Großkurth	166
 Dolezal	166
 Tiedke	166
 Grünbauer	166
 Kroes	166
 Lindenmaier	166
 Orlamünder	166
 Greuling	166
 Scheuerle	166
 Tenbrock	166
 Schächtele	166
 Buddenberg	166
 Zürner	166
 Markiewicz	166
 Bramlage	166
 Waltz	166
 Oesterheld	166
 Stübler	166
 Lukaschek	166
 Knieriemen	166
 Grünebaum	166
 Herschbach	165
 Kennedy	165
 Balmer	165
 Wynands	165
 Johner	165
 Hartge	165
 Fahrenkrug	165
 Hanson	165
 Maybaum	165
 Mühlthaler	165
 Dechent	165
 Teichmüller	165
 Ashauer	165
 Klesen	165
 Kiess	165
 Backe	165
 Wiehn	165
 Jägers	165
 Beifuß	165
 Gerresheim	165
 Butzen	165
 Braungardt	165
 Boz	165
 Paule	165
 Luhr	165
 Hindrichs	165
 Scherp	165
 Petrow	165
 Henjes	165
 Assfalg	165
 Mantwill	165
 Holschuh	165
 Eibach	165
 Gezer	169
 Saße	165
 Weisz	165
 Löbl	165
 Weingartz	165
 Laurer	165
 Flaum	165
 Preikschat	165
 Beckermann	165
 Goldfuß	164
 Grauert	164
 Hafermann	164
 Peer	164
 Westermeyer	164
 Cordier	164
 Schlichtmann	164
 Rösl	164
 Dolfen	164
 Löwenberg	164
 Basar	164
 Mühler	164
 Grafmüller	164
 Barthmann	164
 Bennett	164
 Wolbert	164
 Theede	164
 Stegerer	164
 Freihoff	164
 Marschollek	164
 Hausler	164
 Stepputat	164
 Moorkamp	164
 Meerkamp	164
 Önal	164
 Goethe	164
 Biesemann	164
 Stechmann	164
 Kottsieper	164
 Paulin	164
 Kiebel	164
 Cremerius	164
 Hansemann	164
 Libor	164
 Gehrhardt	163
 Klessinger	163
 Demirhan	163
 Gerhardus	163
 Ebi	163
 Dalhoff	163
 Reichertz	163
 Hantsche	163
 Wollermann	163
 Bokeloh	163
 Haile	163
 Möhlenbrock	163
 Tombrink	163
 Freidank	163
 Metzlaff	163
 Mansour	163
 Kemler	163
 Mellies	163
 Lottner	163
 Demirbas	163
 Beckemeyer	163
 Glassl	163
 Arhelger	163
 Jaenecke	163
 Vorwerg	163
 Havekost	163
 Tesmer	163
 Seckel	163
 Weichselbaumer	163
 Fuhrer	163
 Kummerer	163
 Steinbring	163
 Echtermeyer	163
 Lohnert	163
 Faßbinder	163
 Lammerding	163
 Mühleis	162
 Obel	162
 Rehage	162
 Nesemann	162
 Allgöwer	162
 Stohrer	162
 Höchtl	162
 Willy	162
 Feistl	162
 Neue	162
 Buchbinder	162
 Waage	162
 Damberg	162
 Keiler	162
 Tanriverdi	162
 Andreß	162
 Vonhof	162
 Prinzen	162
 Kopetzky	162
 Ettel	162
 Oberbauer	162
 Morhard	162
 Janneck	162
 Venn	162
 Domagala	162
 Soylu	162
 Andrees	162
 Cankaya	162
 Teubel	162
 Lüdeking	162
 Nauroth	162
 Gropengießer	162
 Kittl	162
 Siegesmund	162
 Remberg	162
 Benne	162
 Matthießen	162
 Arikan	162
 Gailer	162
 Saumweber	162
 Liebherr	162
 Groschopp	162
 Erlach	162
 Holzmeier	162
 Zehentbauer	162
 Gawel	162
 Kurnaz	161
 Peyerl	161
 Wienken	161
 Mühlhans	161
 Leibelt	161
 Schomakers	161
 Lebold	161
 Eichmüller	161
 Bolt	161
 Oellerich	161
 Hofmeyer	161
 Smirnov	161
 Facius	161
 Seyfferth	161
 Kordts	161
 Salzinger	161
 Böske	161
 Schlotfeldt	161
 Isbrecht	161
 Weinholz	161
 Polotzek	161
 Girnus	161
 Zweigle	161
 Rinkel	161
 Zergiebel	161
 Dieken	161
 Hafen	161
 Waigand	161
 Gründling	161
 Butze	161
 Nöckel	161
 Ditscheid	161
 Enseleit	161
 Neger	161
 Hofherr	161
 Lempp	161
 Ullerich	161
 Schür	161
 Karstädt	161
 Gruhne	161
 Stichnoth	161
 Klingl	161
 Jakobsen	161
 Kleibrink	161
 Seipold	161
 Krähmer	161
 Aktürk	161
 Remmler	161
 Scholtysik	161
 Beierl	161
 Kuru	161
 Schaube	160
 Weichmann	160
 Wolfs	160
 Rehnert	160
 Ossenkopp	160
 Dorfmüller	160
 Spiegelhalter	160
 Weinsheimer	160
 Kubanek	160
 Kerkow	160
 Ennulat	160
 Karabacak	161
 Stepien	160
 Siegling	160
 Springfeld	160
 Bruchmüller	160
 Fischmann	160
 Geilert	160
 Morcinek	160
 Wackermann	160
 Brinks	160
 Faiß	160
 Clobes	160
 Blomenkamp	160
 Bähren	160
 Bärwinkel	160
 Rüttiger	160
 Loewen	160
 Rotzinger	160
 Neber	160
 Schledorn	160
 Ulmann	160
 Kleinschnittger	160
 Adrion	160
 Filippi	160
 Dahme	160
 Würtele	160
 Osterried	160
 Dreis	160
 Jurgeleit	160
 Wiederkehr	160
 Kubasch	160
 Haubert	160
 Bierfreund	160
 Loss	159
 Issler	159
 Winands	159
 Yüce	160
 Bierwisch	159
 Grundel	159
 Pettke	159
 Quintus	159
 Steinacher	159
 Sinzinger	159
 Agsten	159
 Waldhier	159
 Przybylla	159
 Willuweit	159
 Ostermair	159
 Westen	159
 Bürklin	159
 Czermak	159
 Stenkamp	159
 Zorlu	160
 Troost	159
 Meierkord	159
 Degenkolbe	159
 Helbich	159
 Dreer	159
 Buettner	159
 Rümenapp	159
 Kristof	159
 Hintermaier	159
 Waber	159
 Würstle	159
 Harmann	159
 Daams	159
 Tochtermann	159
 Voelkel	159
 Mittelstedt	158
 Geelhaar	158
 Künstner	159
 Sternal	158
 Hantzsch	158
 Kurbjuhn	158
 Pospich	158
 Kapelle	158
 Carter	158
 Eisenträger	158
 Rahman	158
 Rothermund	158
 Thorwart	158
 Frensel	158
 Hanns	158
 Meves	158
 Hülshorst	158
 Preuhs	158
 Dahlheimer	158
 Liefländer	158
 Pankraz	158
 Tiedje	158
 Neureither	158
 Flaskamp	158
 Rückriem	158
 Printz	158
 Siegwart	158
 Terzi	158
 Growe	158
 Bublies	158
 Waider	158
 Bergener	158
 Fux	158
 Hinzer	158
 Stöberl	158
 Harings	158
 Eike	158
 Neuert	158
 Aichner	158
 Stoltze	158
 Schmidtmeier	158
 Hübbers	158
 Lütkenhaus	158
 Kleinheinz	158
 Südkamp	157
 Winklmeier	157
 Feuersenger	157
 Parakenings	157
 Öztas	157
 Steinheuer	157
 Mercan	157
 Bausewein	157
 Schwärzler	157
 Höfener	157
 Geigenmüller	157
 Riha	157
 Steinfort	157
 Löher	157
 Eisenschmid	157
 Traud	157
 Simmler	157
 Mohler	157
 Strohschneider	157
 Östreicher	157
 Höfl	157
 Neuhofer	157
 Muschalik	157
 Hendrichs	157
 Orlando	157
 Kreutzberger	157
 Gernoth	157
 Bungard	157
 Niedenzu	157
 Löcken	157
 Kroiss	157
 Joneleit	157
 Dröscher	157
 Neye	157
 Nohe	157
 Wedeking	157
 Bertleff	157
 Hosp	156
 Ruof	156
 Dittgen	156
 Trompetter	156
 Vesely	156
 Helmstetter	156
 Kissler	156
 Westkamp	156
 Niebur	156
 Berheide	156
 Temiz	156
 Hildermann	156
 Mikoleit	156
 Brunen	156
 Grausam	156
 Waigel	156
 Timmermanns	156
 Habib	156
 Scheidemantel	156
 Rennings	156
 Atas	156
 Okur	156
 Kämmler	156
 Bauerschmidt	156
 Unterhuber	156
 Johansen	156
 Zinkl	156
 Liebhaber	156
 Heuschneider	156
 Oelrichs	156
 Bestle	156
 Foster	156
 Hubbert	156
 Jonda	156
 Boddin	156
 Mölder	155
 Filthaut	155
 Türkoglu	155
 Nungesser	155
 Didion	155
 Ülker	155
 Schönmeier	155
 Zumbusch	155
 Kuball	155
 Oehrlein	155
 Seiberth	155
 Bollweg	155
 Mayerl	155
 Kohring	155
 Breitschuh	155
 Beitel	155
 Simpson	155
 Lorang	155
 Milek	155
 Ruttloff	155
 Lenser	155
 Akay	155
 Lindel	155
 Thomassen	155
 Lößl	155
 Wohllebe	155
 Oertelt	155
 Matthis	155
 Gehrken	155
 Dillschneider	155
 Karaduman	155
 Hüffer	155
 Waschek	155
 Sauermilch	155
 Greifzu	155
 Fridrich	155
 Barthelmann	155
 Pelzel	154
 Stinn	154
 Kob	154
 Lindenbaum	154
 Klei	154
 Rolff	154
 Semmel	154
 Paulussen	154
 Iqbal	154
 Wanek	154
 Tuncay	154
 Durand	154
 Staudenmayer	154
 Graham	154
 Komorek	154
 Kleinpeter	154
 Kleymann	154
 Dokter	154
 Haensch	154
 Waldt	154
 Irmak	154
 Wörpel	154
 Großhennig	154
 Albin	156
 Vay	154
 Wipprecht	154
 Kottkamp	154
 Leiteritz	154
 Schirmeister	154
 Grulich	154
 Gerstmayr	154
 Fahrenbruch	154
 Holdenried	154
 Zühlsdorff	154
 Sommermeyer	154
 Pfnür	154
 Cygan	154
 Radisch	154
 Barden	154
 Steinwedel	154
 Hartjes	154
 Pawlowsky	154
 Ellerkamp	154
 Jansohn	154
 Söntgerath	154
 Middelhoff	154
 Aßhauer	154
 Zimmermanns	154
 Firmenich	154
 Kröpelin	154
 Döhnert	154
 Berghausen	154
 Scriba	154
 Krois	154
 Wevers	154
 Nauert	154
 Wachtmeister	154
 Sättele	154
 Petke	154
 Reifert	153
 Benninghaus	153
 Brauneis	153
 Kercher	153
 Marshall	153
 Hammerschmid	153
 Rölleke	153
 Eichbaum	153
 Steinhäußer	153
 Harbrecht	153
 Rathmer	153
 Erkes	153
 Sonnberger	153
 Hawel	153
 Neuhöfer	153
 Kaule	153
 Gustmann	153
 Helmel	153
 Hansche	153
 Aumiller	153
 Meral	153
 Üstün	154
 Stührmann	153
 Helmdach	153
 Zahradnik	153
 Hundeshagen	153
 Röwe	153
 Eben	153
 Loebel	153
 Eisgruber	153
 Stockem	153
 Woerner	153
 Rauwolf	153
 Riecker	153
 Habighorst	152
 Steinmetzer	152
 Volger	152
 Hoffert	152
 Rödler	152
 Nitzl	152
 Pahlow	152
 Biwer	152
 Stewart	152
 Chojnacki	152
 Zirn	152
 Jene	152
 Wältermann	152
 Grohn	152
 Modl	152
 Kuypers	152
 Bösinger	152
 Francois	152
 Lössl	152
 Bökamp	152
 Mielcarek	152
 Zelinski	152
 Hölzemann	152
 Zinßer	152
 Dohnke	152
 Quenzer	152
 Murray	152
 Klewe	152
 Henfling	152
 Kowoll	152
 Schönbrodt	152
 Kleinemeier	152
 Hänsgen	152
 Neuerburg	152
 Astheimer	152
 Hilberath	152
 Niemetz	152
 Janietz	152
 Quasdorf	152
 Vits	151
 Altevogt	151
 Pooth	151
 Ottmar	151
 Cuntz	151
 Nagels	151
 Akinci	151
 Flum	151
 Schmelzeisen	151
 Webert	151
 Aytekin	151
 Geselle	151
 Seitel	151
 Zeitner	151
 Lürken	151
 Bürgers	151
 Loers	151
 Steinfelder	151
 Teubler	151
 Kerschbaumer	151
 Saad	151
 Schmiedgen	151
 Neureiter	151
 Harden	151
 Mühlenhoff	151
 Brösamle	151
 Kegelmann	151
 Tenbusch	151
 Jaenisch	151
 Schlagenhauf	151
 Nehl	151
 Helmold	151
 Lintl	151
 Weissert	151
 Deuber	151
 Viethen	151
 Engbarth	151
 Truckenmüller	151
 Teege	151
 Körfgen	151
 Wäger	151
 Pröbstle	151
 Willhardt	151
 Gumbel	151
 Pöthig	151
 Willand	151
 Bert	151
 Steg	151
 Willam	151
 Henneken	151
 Mewis	150
 Michallek	150
 Berendsen	150
 Sandvoss	150
 Jentges	150
 Siedentop	150
 Waag	150
 Scheytt	150
 Przybyl	150
 Meijer	150
 Danziger	150
 Kindlein	150
 Ebenhöh	150
 Brockers	150
 Krätz	150
 Nichelmann	150
 Königbauer	150
 Bäsler	150
 Drosten	150
 Öhrlein	150
 Noah	150
 Tersteegen	150
 Brenig	150
 Ballnus	150
 Franzl	150
 Gertje	150
 Hillinger	150
 Wassmuth	150
 Littwin	150
 Stoltmann	150
 Hoyler	150
 Bahadir	150
 Tönsing	149
 Pasold	149
 Kleemeier	149
 Leutert	149
 Robbers	149
 Duczek	149
 Castens	149
 Ugurlu	149
 Reifenberger	149
 Detmer	149
 Holderried	149
 Jungnitsch	149
 Leonhart	149
 Strassner	149
 Reumschüssel	149
 Sperschneider	149
 Breidt	149
 Meckelburg	149
 Klimczak	149
 Steilen	149
 Thale	149
 Fründ	149
 Marg	149
 Bergmeister	149
 Piatek	149
 Rubart	149
 Lukasch	149
 Clarke	149
 Sieberichs	148
 Adigüzel	148
 Rothemund	148
 Spierling	148
 Stankiewicz	148
 Petit	148
 Onderka	148
 Sochor	148
 Akyildiz	148
 Marquardsen	148
 Cürten	148
 Bökenkamp	148
 Sowka	148
 Podolski	148
 Beverungen	148
 Scharwächter	148
 Bolder	148
 Linhard	148
 Staud	148
 Markowsky	148
 Jönsson	148
 Kratzel	148
 Urbanke	148
 Kursch	148
 Hoffner	148
 Scholte	148
 Däuber	148
 Marchand	148
 Epe	148
 Lindenmann	148
 Hofeditz	148
 Brunßen	148
 Weckmüller	148
 Hirschhäuser	148
 Fend	148
 Denkinger	148
 Saalmüller	148
 Anthony	148
 Wolfgram	148
 Hockauf	148
 Rothärmel	148
 Berten	148
 Vomberg	148
 Diettrich	147
 Enenkel	147
 Eisenburger	147
 Tröscher	147
 Pribil	147
 Vollertsen	147
