values	weights
SKOMERSKA	6
SKOMOROKHA	6
SKOMORSKA	6
SKORACZYŃSKA	6
SKORIKOVA	6
SKOROBAHATA	6
SKOROBOGATY	6
SKOROBOHACH	6
SKORODZIEJ	6
SKOROPADSKA	6
SKOROPIS-JOŁTUCHOWSKA	6
SKORTA	6
SKOTNITSKA	6
SKOTSKA	6
SKOUMAL	6
SKOURAS	6
SKOWRON VEL KNAPIK	6
SKOWYRKO	6
SKÓREWICZ	6
SKREPNICKA	6
SKREPTAN	6
SKRIL	6
SKROBAŃ	6
SKROCZAK	6
SKRYBUNOW	6
SKRYNIK	6
SKRYPALOVA	6
SKRYPSKA	6
SKRYSHEVSKA	6
SKRZECZKO	6
SKRZYŻALA	6
SKUBAK	6
SKUBIEDA	6
SKULYNETS	6
SKURNIEWSKA	6
SKWAROŃ	6
SKWARZEWSKA	6
SKWORZ	6
SKY	6
SLACHCIŃSKA-LEMPEK	6
SLADECKA	6
SLADKOVSKA	6
SLATAN	6
SLAVCHEVA	6
SLAVHORODSKA	6
SLAVKO	6
SLAVNA	6
SLAWIG	6
SLAWSKA	6
SLAWSKI	6
SLEPTSOVA	6
SLESAROW	6
SLESIŃSKA	6
SLESZYCKA	6
SLEŻANOWSKA	6
SLIAN	6
SLICHNA	6
SLIESARIEVA	6
SLIPENKA	6
SLIPENKO	6
SLIPETSKA	6
SLIPYCH	6
SLIUZAR	6
SLOBODANIUK	6
SLONEVSKA	6
SLONOVSKA	6
SLOSARSKA	6
SLOSECKA	6
SLOTAŁA	6
SLOWIKOWSKI	6
SLOWINSKA	6
SLUŻEL	6
SLYVOTSKA	6
SŁABINIAK	6
SŁAW	6
SŁAWETNA	6
SŁAWINSKA	6
SŁOBODENIUK	6
SŁOCINSKA	6
SŁOJA	6
SŁOMICZ	6
SŁONIAK	6
SŁONICZ	6
SŁONISZKO	6
SŁOŃCZ	6
SŁUSZNIK	6
SMACZYŁO	6
SMAHLO	6
SMARZOWSKA	6
SMARŻYK	6
SMATLOCH	6
SMERDOVA	6
SMETANSKA	6
SMIESHKO	6
SMIITYK	6
SMIKHUN	6
SMIRNOWSKA	6
SMITKOWSKA	6
SMOCZEWSKA	6
SMODIJ	6
SMOLANKO	6
SMOLARUK	6
SMOLIANSKA	6
SMOLIIENKO	6
SMOLKO	6
SMOŁYNEĆ	6
SMORSHCHOK	6
SMORZHANIUK	6
SMOSZEWSKA	6
SMOSZNY	6
SMOTRYK	6
SMUHLII	6
SMUKALLA	6
SMULDERS	6
SMULNIK	6
SMULSKI	6
SMYJEWSKA	6
SMYRCZYK	6
SMYRNÓW	6
SNARSKI	6
SNEHIROVA	6
SNIEHOTA	6
SNOWIŃSKA	6
SOBAKA	6
SOBAKAR	6
SOBASTYAŃCZYK	6
SOBCHYSHYN	6
SOBENKO	6
SOBIEROJ	6
SOBIRAJ	6
SOBOLEVSKAYA	6
SOBOLOWSKA	6
SOBOR	6
SOBORZYŃSKA	6
SOCHATZKA	6
SOCHKA	6
SOEHRICH	6
SOFIICHUK	6
SOFIJ	6
SOGA	6
SOGAŁA	6
SOJC	6
SOJKIN	6
SOJNOWSKA	6
SOKAL-FLIS	6
SOKHADZE	6
SOKHAR	6
SOKHINA	6
SOKOLEŃKO	6
SOKOLIVSKA	6
SOKOLNIK	6
SOKOLOV	6
SOKRUT	6
SOLDATENKOVA	6
SOLDENHOFF	6
SOLENIEWICZ	6
SOLEŃSKA	6
SOLIAK	6
SOLIANIK	6
SOLL	6
SOLNA	6
SOLODKOVA	6
SOLODUN	6
SOLOMASHENKO	6
SOLOMATINA	6
SOLOMCHENKO	6
SOLOMINA	6
SOLONYNKO	6
SOLOPOVA	6
SOLOTVA	6
SOLOVIEVA	6
SOLOVIUK	6
SOLTANI	6
SOLYMA	6
SOŁDATOW	6
SOŁOMCZAK	6
SOŁOMIN	6
SOŁOWJEW	6
SOŁTYSSEK	6
SOŁTYSZCZAK	6
SOŁUB	6
SOMCHENKO	6
SOMNICKA	6
SOMPEL	6
SOMRANI	6
SONAR	6
SONCZUK	6
SONDEI	6
SONDOR	6
SOPIHA	6
SOPKA	6
SOPOLSKA	6
SOPOTH	6
SOPYLIUK	6
SORBAJ	6
SORGATZ	6
SORGENFREY	6
SORGENLOS	6
SOROCEAN	6
SOROCHMAN	6
SORONOWICZ	6
SORYL	6
SOSNICA	6
SOSNICKI	6
SOSNOVSKAYA	6
SOSYNETS	6
SOSZ	6
SOTOREK	6
SOUREK	6
SOUZA	6
SOWACZ	6
SOWAŃSKA	6
SOWIETZKI	6
SOWIŁO	6
SOYSAL	6
SOZINOVA	6
SÖDERBERG	6
SÖLTER	6
SÖRENSEN	6
SPACH	6
SPALLE	6
SPANOS	6
SPASENKO	6
SPASONOVA	6
SPASOVSKA	6
SPATARO	6
SPAYDA	6
SPECKA	6
SPEIDEL	6
SPERNAL	6
SPIAŁEK	6
SPIELVOGEL	6
SPIIAN	6
SPINOVA	6
SPINTZYK	6
SPIOŁEK	6
SPIRO	6
SPIRYTULSKA	6
SPITZ	6
SPIŻARNY	6
SPŁUSZKA	6
SPODYNEK	6
SPOLITAK	6
SPON	6
SPOND	6
SPOONER	6
SPORYSH	6
SPÓREK	6
SPROHS	6
SPRYNDRAKUS	6
SPRYŃSKA	6
SPRZĄTCZAK	6
SPULNA	6
SPUTA	6
SPUZ VEL SZPOS	6
SPYCHAK	6
SPYCHEL	6
SPYTSIA	6
SREBR	6
STABILE	6
STABOLEPSZA	6
STACHARCZYK	6
STACHLEWSKI	6
STACHNO	6
STACHORSKA	6
STADIE	6
STADNICKA-KOLENDO	6
STADTHER	6
STADUCKA	6
STAFF	6
STAFIERA	6
STAHLBERG	6
STAJENDA	6
STAJNDOR	6
STAJNIK	6
STAJNKE	6
STAJNMEC	6
STALMAKOVA	6
STAMLER	6
STAMP	6
STANCHEVA	6
STANDKE	6
STANECKO	6
STANEV	6
STANG	6
STANIASZKO	6
STANIEVA	6
STANIOK	6
STANIOL	6
STANISLAVENKO	6
STANISŁAWAJTIS	6
STANISŁAWOW	6
STANISŁAWOWICZ	6
STANISŁAWSKI	6
STANIURA	6
STANKOVSKA	6
STANNARD	6
STANOVYCH	6
STANOWICZ	6
STANRZEWSKA	6
STANYTSKA	6
STAŃCZYK-BIERNACKA	6
STARENKA	6
STARLING	6
STAROSTIN	6
STARUSHKINA	6
STARUZIK	6
STARYHINA	6
STARZEMSKA	6
STARZETZ	6
STASEWICZ	6
STASHKEVICH	6
STASIAK VEL STASZCZYK	6
STASINIAK	6
STASIONIS	6
STASTNY	6
STASZEL-POLANKOWA	6
STASZOK	6
STATECZYŃSKA	6
STATI	6
STATSEVICH	6
STAUDINGER	6
STAUSS	6
STAVENKO	6
STAVROU	6
STAWIERSKA	6
STAWIŃSKI	6
STAWIRAJ	6
STAWOSZ	6
STAWROSIEJKO	6
STĂNILĂ	6
STEBEŁKO	6
STEBER	6
STEBIVKA	6
STEBLEWICZ	6
STEBLIN-KAMIŃSKA	6
STECHER	6
STECHNIAK	6
STECHNY	6
STECNER	6
STECYNIAK	6
STEEGMÜLLER	6
STEFANENKO	6
STEFFKA	6
STEFINIV	6
STEGER	6
STEHBACH	6
STEHLE	6
STEHNII	6
STEIDL	6
STEIDT	6
STEIDTEN	6
STEINBARTH	6
STEINMAN	6
STEJENKA	6
STEJSKALOVÁ	6
STELER	6
STELLA-SAWICKA	6
STEMAROWICZ	6
STEMBROWICZ	6
STEMMER	6
STEMMLER	6
STEMPIEN	6
STENDZIAK	6
STENRZYCKA	6
STENYK	6
STEPANCHAK	6
STEPANOWA	6
STEPANSKA	6
STEPCHENKOVA	6
STEPECKA	6
STEPKIEWICZ	6
STEPNAKOWSKA	6
STEPUL	6
STERCULA	6
STERER	6
STERKE	6
STERLAŻNIKOW	6
STERNAKOWSKA	6
STERNAU	6
STERPIŃSKA	6
STERYEŃSKA	6
STERYNOWICZ	6
STETSUN	6
STETSYSHYNA	6
STETYŃSKA	6
STEUDEN	6
STEURER	6
STEWARD	6
STEWULA	6
STĘGŁOWSKA	6
STĘPIEŃ-MIERNIKOWSKA	6
STĘPLIŃSKA	6
STĘRZEWSKA	6
STĘŻKA	6
STIAZHKINA	6
STIEBLICH	6
STIWE	6
STOBINSKA	6
STOBRYŃ	6
STOCHNIEL	6
STODOLIŃSKA	6
STODUŁKIEWICZ	6
STODUŁKO	6
STODZIEŻ	6
STOECKER	6
STOEDTER	6
STOICHEVA	6
STOIKA	6
STOIKE	6
STOJA	6
STOJKOVIĆ	6
STOKALUK	6
STOKIĆ	6
STOKOWICZ	6
STOKOWSKI	6
STOLARONEK	6
STOLAROW	6
STOLASHCHUK	6
STOLCENBERG	6
STOLENWERK	6
STOLIKOWSKA	6
STOLLORZ	6
STOLTENBERG	6
STOLYARCHUK	6
STOŁYHWO	6
STOMA-MIRZWIŃSKA	6
STOPINSKA	6
STÖCKMANN	6
STRANSPICH	6
STRASHEVSKA	6
STRASIK	6
STRASSBERGER	6
STRAUCHOLT	6
STRAUPISZ	6
STRAŻECKA	6
STRĄCZY	6
STRĄCZYWILK	6
STRÁNSKÁ	6
STREBKOVA	6
STREISS	6
STREJCH	6
STREJKO	6
STREJLAU	6
STREK	6
STREMIŃSKA	6
STREMPSKA	6
STRENCIWILK	6
STRENCZAK	6
STRENGA	6
STRENGER	6
STREPIAK	6
STRĘZIOK	6
STRĘŻNIOK	6
STRICK	6
STRIDINGER	6
STRIEWSKA	6
STRNADOVÁ	6
STROIEVA	6
STROKACH	6
STRONCZAK	6
STROSYK	6
STROSZNAJDER	6
STROWSKA	6
STRÓGALSKA	6
STRÓŻCZYŃSKA	6
STRÖMBERG	6
STRUB	6
STRUENSEE	6
STRUFF	6
STRUH	6
STRUKOW	6
STRUSZKIEWICZ	6
STRUTINSKA	6
STRYCHANIECKA	6
STRYCHANIN	6
STRYCHUNIEC	6
STRYDOM	6
STRZEBIN	6
STRZEBLECKA	6
STRZECHOWICZ	6
STRZEGIECKA	6
STRZELZYK	6
STRZEMBICKA	6
STRZEMESKA	6
STRZEMIEŃ	6
STRZESZNIEWSKA	6
STRZYCKA	6
STRZYTESKA	6
STUBENVOLL-HAŃSKA	6
STUBLLA	6
STUCE VEL STUZMANIA	6
STUCIŃSKA	6
STUDENTKOWSKA	6
STUDENTOWICZ	6
STUDZIK	6
STUDZIŻÓR	6
STUGIEWICZ	6
STUHLDREER	6
STUKANOVA	6
STUKIECKA	6
STULOVA	6
STUPACKA	6
STURMAN	6
STUSOWICZ	6
STUSZINSKA	6
STŰRMER	6
STÜBER	6
STWORZYŃSKA	6
STYBRYCH	6
STYCZNIEWSKA	6
STYFI	6
STYLIANOU	6
STYLKA	6
STYPPA	6
STYPUŁKOWSKI	6
STYSIOŁ	6
SUBDASZEWSKA	6
SUBEK	6
SUCHAJA	6
SUCHOBIESKA	6
SUCHOPLUJEW	6
SUCHOREBRUK	6
SUCHORSKI	6
SUCHORZEPA	6
SUCHOWIEJSKA	6
SUCHOWIŃSKA	6
SUCHOŻAK	6
SUCHYNIA	6
SUCKRAU	6
SUCZKO	6
SUDAKOW	6
SUDDIA	6
SUDZICKA	6
SUFFCZYŃSKA	6
SUKAŁCZYK	6
SUKASTOW	6
SUKER	6
SUKHADOLSKAYA	6
SUKHOMUD	6
SUKHORSKA	6
SUKHOSTAVETS	6
SUKHOTINA	6
SUKIERT	6
SULEJMAN	6
SULI	6
SULIMOVA	6
SULIMOVSKA	6
SULIMSKA	6
SULKO	6
SULMIRSKA	6
SUMARIUK	6
SUMAROKOVA	6
SUMOROK	6
SUNAR	6
SUNDMAN	6
SUPCZIŃSKA	6
SUPERATA	6
SUPIŃSKI	6
SUPPEL	6
SUPRUNIEC	6
SUPRYNIUK	6
SURGENT	6
SURGUCKA	6
SURKHAEVA	6
SURKÓW	6
SURMANEK	6
SURREY	6
SUSKE	6
SUSMEND	6
SUSWIŁŁO	6
SUSZANOWICZ	6
SUSZYK	6
SUWALSKI	6
SUZDALCEW	6
SÜẞ	6
SÜTŐ	6
SVARCHEVSKA	6
SVELEBA	6
SVIATNENKO	6
SVIDERSKAYA	6
SVINTSITSKAYA	6
SVIRYDAVA	6
SVITANKO	6
SVYNAR	6
SVYNCHUK	6
SWACH	6
SWADEK	6
SWAGRZYK	6
SWAIN	6
SWAJKA	6
SWALIŃSKA	6
SWANN	6
SWERGAL	6
SWIDER	6
SWIDEREK	6
SWIECICKI	6
SWIETLIKOWSKA	6
SWIKSZCZ	6
SWINAREK	6
SWIRIDOW	6
SWIRSKI	6
SWIST	6
SWITZER	6
SWOLANY	6
SWOLEK	6
SWORCZAK	6
SYCHLAK	6
SYCHTERZ	6
SYCZOWSKA	6
SYDOŃ	6
SYGIELIN	6
SYHŁOWYJ	6
SYKISZ	6
SYKOSCH	6
SYKSON	6
SYLWIN	6
SYMAK	6
SYMBORA	6
SYMILAK	6
SYMION	6
SYNCERSKA	6
SYNDALSKA	6
SYNDER	6
SYNDŁAK	6
SYNDOR	6
SYNHAIEVSKA	6
SYNIAHOVSKA	6
SYNIAKOVA	6
SYNIANSKA	6
SYNOOKA	6
SYNOVERSKA	6
SYPCZUK	6
SYPEŁOWSKA	6
SYPIJAŃSKA	6
SYPKOWSKA	6
SYRCHYNA	6
SYRENICZ	6
SYRIA	6
SYROKWASZ	6
SYROTNIK	6
SYROTYUK	6
SYROWACKA	6
SYRTÓW	6
SYRYŃSKA-GIRO	6
SYSKE	6
SYSOEVA	6
SYSTALIUK	6
SYTENKO	6
SYVASH	6
SYVOPLIAS	6
SYVYK	6
SZABADOS	6
SZABANOW	6
SZABATIN	6
SZABELAŃCZYK	6
SZABLOWICZ	6
SZABÓOVÁ	6
SZACAWA	6
SZACFAJER	6
SZACHALEWICZ	6
SZACIŁŁO-KOSOWSKA	6
SZADUL	6
SZAFAR	6
SZAFRANALIAS-SZAFRAŃSKA	6
SZAHUN	6
SZAJDEL	6
SZAJLIKOWSKA	6
SZAJNFELD	6
SZAJÓWKA	6
SZAKALA	6
SZAKALINIS	6
SZAKALIŃSKA	6
SZAKALIS	6
SZALIMOW	6
SZALON	6
SZALUDKOW	6
SZAŁABAWKA	6
SZAŁKOW	6
SZAŁŁA	6
SZAMBER	6
SZAMPANTY	6
SZAMRAD	6
SZAN	6
SZANTRUCZEK	6
SZAPOWAL	6
SZAPS	6
SZARAŁŁO	6
SZAREWICZ VEL SZERSZENIEWICZ	6
SZARFF	6
SZARNYCH	6
SZAROSZEK	6
SZARWACKI	6
SZARWARZYN	6
SZARYPO	6
SZATTEN	6
SZAWCZAK	6
SZAWEJKO	6
SZĄBER	6
SZCZAGIEL	6
SZCZANIECKA	6
SZCZEBETOWICZ	6
SZCZECINSKA	6
SZCZECIŃSKI	6
SZCZEGLACKA	6
SZCZEGŁOW	6
SZCZEKAŁO	6
SZCZEKLA	6
SZCZELEWSKA	6
SZCZEPAŃSKA-NOWAK	6
SZCZEPUCHA	6
SZCZERBACKI	6
SZCZERPAKOWSKA	6
SZCZESIEK	6
SZCZESNEWICZ	6
SZCZUBIAK	6
SZCZUBIEŁKIEWICZ	6
SZCZUPŁOWSKA	6
SZCZYKUTOWSKA	6
SZCZYPETKA	6
SZCZYPINSKA	6
SZCZYPTAŃSKA	6
SZCZYRBATY	6
SZCZYSZYK	6
SZDZUY	6
SZEBESTIK	6
SZECHT	6
SZEDZIŃSKA	6
SZEFERKIEWICZ	6
SZEGEDI	6
SZEIBEL	6
SZEJAK VEL ŻEAK	6
SZEJPUN	6
SZEKAL	6
SZEKIETA	6
SZELAG	6
SZELATYŃSKA	6
SZELEREWICZ	6
SZELESKA	6
SZELESTA	6
SZELIGA-POTOCKA	6
SZELPUK	6
SZELSKA	6
SZELUCH	6
SZEŁEMECH	6
SZEMELFEJNIK	6
SZENAOR	6
SZENKLEWSKA	6
SZENOWSKA	6
SZENTALER	6
SZEŃSKA	6
SZEPANSKA	6
SZEPAŃSKA	6
SZERACKA	6
SZERAJ	6
SZERESZOWIEC	6
SZERF	6
SZERMANOWICZ	6
SZERMELEK	6
SZERMETA	6
SZEROCZYŃSKA	6
SZEROSZEWSKA	6
SZERSZOŃ	6
SZERZENIEWSKA	6
SZEWCIW	6
SZEWERENKO	6
SZEWERNOGA	6
SZEWIŃSKA	6
SZEWIOLA	6
SZEWRAŃSKA	6
SZIC	6
SZIDEK	6
SZIEROK	6
SZIFFER	6
SZIFLER	6
SZILL	6
SZIMIKOWSKA	6
SZIMSZAJNER	6
SZINGLER	6
SZIRER	6
SZITLER	6
SZIWE	6
SZKARANDA	6
SZKIMBA	6
SZKLAREK-MIELĘCKA	6
SZKOCNY	6
SZKRABUT	6
SZKRIBA	6
SZKROBOCZ	6
SZKUDRO	6
SZKULNIK	6
SZLAFEREK	6
SZLAFKE	6
SZLAGÓRSKA	6
SZLAJBER	6
SZLAMP	6
SZLANDERBACH	6
SZLAPKIN	6
SZLEMA	6
SZLENCZEK	6
SZLENIECKA	6
SZLEŃSKA	6
SZLESICKA	6
SZLEUSENER	6
SZLEZJER	6
SZLĘKOWSKA	6
SZLISZ	6
SZLOT	6
SZLUKER	6
SZŁUKA	6
SZMAŃKO	6
SZMATIUK	6
SZMIGIELSKI	6
SZMIGULSKA	6
SZMITTKO	6
SZMOTOŁOCHA	6
SZMUKLER	6
SZMULKOWSKA	6
SZMYRKA	6
SZNAJD	6
SZNAJDRZYK	6
SZNERSKA	6
SZNIGIREWICZ	6
SZNYTERMAN	6
SZOBSKA	6
SZOKAL	6
SZOKRUTA	6
SZOLAK	6
SZOLAS	6
SZOLEK	6
SZOŁDRUK	6
SZOŁTYK	6
SZOMEK	6
SZORNACK	6
SZORSZ	6
SZOSZLER	6
SZOTECKA	6
SZOTTA	6
SZOZDOWSKA	6
SZÓSTYK	6
SZPADELEWSKA	6
SZPAJCHLER	6
SZPALIKOWSKA	6
SZPALIŃSKA	6
SZPAŁA	6
SZPANIEL	6
SZPERŁAK	6
SZPIKER	6
SZPINER	6
SZPITER	6
SZPOLEROWSKA	6
SZPONT	6
SZPORLENDOWSKA	6
SZPOS	6
SZPOTKO	6
SZPOTOŃ	6
SZPRANGER	6
SZPRUCIŃSKA	6
SZPULER	6
SZPYGEL	6
SZPYLA	6
SZRAMBEK	6
SZREFFEL	6
SZRENFER	6
SZREYMAN	6
SZRĘBOWATA	6
SZROTER	6
SZRUBIANIEC	6
SZRUBIENAS	6
SZTACHERSKA	6
SZTAJERSKA	6
SZTAJNCHAUZER	6
SZTAJNO	6
SZTAJNYKIER	6
SZTAMBKA	6
SZTANBULIDIS	6
SZTANER	6
SZTANGERSKA	6
SZTARBAŁŁO	6
SZTARSKA	6
SZTEINBERG	6
SZTEJDUR	6
SZTEMPERSKA	6
SZTENGEL	6
SZTENKIEL	6
SZTERLING	6
SZTERNFELD	6
SZTĘBARA	6
SZTOHRYN	6
SZTOJER	6
SZTOKALIŃSKA	6
SZTRANC	6
SZTRAUS	6
SZTROBEL	6
SZTUCIŃSKA	6
SZTULBERG	6
SZTUM	6
SZTURMAJ	6
SZTURMOWICZ	6
SZTUTAS	6
SZTYGIER	6
SZTYRMER	6
SZUAS	6
SZUBA-JABŁOŃSKA	6
SZUBCILSKA	6
SZUBIAKIEWICZ	6
SZUDKOWSKA	6
SZUDRAWA	6
SZUGZDZINIS	6
SZUKŁOW	6
SZULC-CIEPLICKA	6
SZULEPA	6
SZULIMA	6
SZULTE	6
SZUPIELUK	6
SZUPIK	6
SZUPROWICZ	6
SZURABIK	6
SZURANI	6
SZURIM	6
SZURMON	6
SZURZYŃSKA	6
SZUWAŁOWSKA	6
SZUWARZYŃSKA	6
SZWAJCARZEWSKA	6
SZWAJDO	6
SZWANCAR	6
SZWEBÓW	6
SZWEDURSKA	6
SZWEM	6
SZWENDA	6
SZWIC	6
SZWIEDCZYNSKA	6
SZWUNZAK	6
SZYBAN	6
SZYBERNA	6
SZYBORSKA	6
SZYBUTOWICZ	6
SZYCHNIEWICZ	6
SZYDLOCH	6
SZYDŁOWSKA-WÓJCIK	6
SZYGALIK	6
SZYGOCKA	6
SZYGULLA	6
SZYKIER	6
SZYKULA	6
SZYLA	6
SZYLCHABEL	6
SZYLEWSKA	6
SZYLSKA	6
SZYMAŃSKA-KOWALSKA	6
SZYMEN	6
SZYMKOW	6
SZYMNIK	6
SZYMNOWSKA	6
SZYMOSZCZYK	6
SZYMSIAK	6
SZYMSZAL	6
SZYNDERŁACKA	6
SZYNDERSKA	6
SZYNWAŁD	6
SZYPOT	6
SZYRMEL	6
SZYSZOW	6
SZYTORLA	6
ŚCIATKO	6
ŚCIEBIÓR	6
ŚCIEBŁO	6
ŚCIOLNA	6
ŚCIŚLIŃSKA	6
ŚLAKOWSKA	6
ŚLĄZAKOWSKA	6
ŚLEMIEŃSKA	6
ŚLENZOK	6
ŚLEŃSKA	6
ŚLEPACZEK	6
ŚLEWICZKO	6
ŚLĘZOWSKA	6
ŚLICHCIN	6
ŚLIP	6
ŚLIPCZUK	6
ŚLIPIKO	6
ŚLISKOWSKA VEL ŚLISKA	6
ŚLIWKOWICZ	6
ŚLIWNICKA	6
ŚLIZARSKA	6
ŚLIZIEWICZ	6
ŚLOSECKA	6
ŚLOSOWSKA	6
ŚLUFCIK	6
ŚMIAŁKOWSKI	6
ŚMIANKOWSKA	6
ŚMIECHEWICZ	6
ŚMIEGEL	6
ŚMIERCIEW	6
ŚMIESZCHAŁA	6
ŚMIGIELOK	6
ŚMIGULSKA	6
ŚMITKA	6
ŚNIEDKA	6
ŚNIEDŹ	6
ŚNIERZAK	6
ŚNIEŻAK	6
ŚPIĄKOWSKA	6
ŚPIEWANOWSKA	6
ŚRENIAWA-PISARSKA	6
ŚROT	6
ŚRÓT	6
ŚRUBORZ	6
ŚWIDLIK	6
ŚWIDLIKIEWICZ	6
ŚWIEBIODA	6
ŚWIEGODZIŃSKA	6
ŚWIELUCH	6
ŚWIENCHOWICZ	6
ŚWIERCZYŃSKI	6
ŚWIERĆ	6
ŚWIERNOGA	6
ŚWIESZEWSKA	6
ŚWIEŻYNA	6
ŚWIRGAŁ	6
ŚWITAJŁO	6
ŚWITILNIK	6
ŚWITŁOWSKA	6
ŠEVČIK	6
ŠULC	6
ŞAŞMAZ	6
ŞCURA	6
TABAC	6
TABACARZ	6
TABACHNIK	6
TABACHYNSKA	6
TABATSKA	6
TABENSKA	6
TABINSKA	6
TABROWSKA	6
TACA	6
TACCONI	6
TACEWICZ	6
TACHLIŃSKA	6
TADASZCZAK	6
TADEVOSIAN	6
TADOWSKA	6
TADYS	6
TAHIRAJ	6
TAJANKO	6
TAJANOWICZ	6
TAJMAJER	6
TAJTELBAUM	6
TAKAGI	6
TAKMAKOVA	6
TALACH	6
TALANOVA	6
TALASHCHUK	6
TALATYCKA	6
TALJUN	6
TALKIEWICZ	6
TALUN	6
TAŁAŁAS	6
TAŁANDZIS	6
TAMALE	6
TAMASHEUSKAYA	6
TAMKOVICH	6
TAMULONEK	6
TANCHEVA	6
TANCZYNA	6
TANÇ	6
TANEVA	6
TANGEN	6
TANIUK	6
TANNEBAUM	6
TANNHÄUSER	6
TANTAEVA	6
TAŃCUŁA	6
TAPUĆ	6
TARABANOVA	6
TARABAROVA	6
TARABOLSKA	6
TARAKHTII	6
TARANCHENKO	6
TARAŃKO	6
TARASIUK VEL SKIBA	6
TARASOVSKA	6
TARATULA	6
TARCHYNSKA	6
TARECKA	6
TARĘDŹ	6
TARGASIŃSKA	6
TARGOŚ	6
TARKIVSKA	6
TARNAWIECKA	6
TARNAŻEWSKA	6
TARNOUSKAYA	6
TARNOWY	6
TARÓW	6
TARSUDIS	6
TARVERDYAN	6
TASHCHUK	6
TASIĆ	6
TASIUR	6
TASS	6
TASZE	6
TASZEWSKA	6
TAŚMIN	6
TAŞÇI	6
TAŞKIN	6
TATAROVSKA	6
TATARYNA	6
TATARYNOVICH	6
TATER	6
TATLI	6
TATUSZKA	6
TAUGS	6
TAUSCHER	6
TAUSZKANÓW	6
TAWIL	6
TAŻBIREK	6
TĄDERSKA	6
TCACIUC	6
TCHANTURIA	6
TCHELIDZE	6
TCHIDE	6
TCHITANAVA	6
TEC	6
TECLAFF	6
TEJDY	6
TEKWANI	6
TELBUSIEWICZ	6
TELEKAŁO	6
TELEPKA	6
TELES	6
TELEVNA	6
TELISHEVSKA	6
TELIUPA	6
TELLI	6
TELLO	6
TEMANN	6
TEMLAK	6
TEMPLETON	6
TENE	6
TENĘTKA	6
TENIOR	6
TENSZERT	6
TEOWIECKA	6
TEPEROWSKA	6
TEPŁYCKA	6
TEPPEL	6
TERANOWICZ	6
TERASA	6
TERC	6
TERENTIEW	6
TERES	6
TERKNER	6
TERLECKA-SEMKOWICZ	6
TERLIUK	6
TERLOEVA	6
TERMINA	6
TERMOLIK	6
TERNOPILSKA	6
TERNOVYCH	6
TERNOZEK	6
TEROKHINA	6
TERSZAK	6
TERTELIS	6
TERZIIEVA	6
TERZIMANN	6
TERZOPULU	6
TESLYK	6
TESSIER	6
TESSMAR	6
TETZEL	6
TEWIEL	6
TĘBIKOWSKA	6
TĘCZARSKA	6
THACKER	6
THANNHÄUSER	6
THEWS	6
THIELEN	6
THIND	6
THISSEN	6
THOLEN	6
THOMASSON	6
THOMMÉE	6
THORN	6
THOROGOOD	6
THORP	6
THÓRZ	6
THURAU	6
THURLOW	6
TIAHLA	6
TIAHUNOVA	6
TIAPKINA	6
TICHACZEK	6
TIDHAR	6
TIERIEKHOVA	6
TILECZEK	6
TILEY	6
TILLY	6
TIMASHOVA	6
TIMEL	6
TINDALL	6
TINSLEY	6
TISTEK	6
TITAREVA	6
TIUCHTY	6
TIUKAŁO	6
TIULEMBA	6
TKACEWICZ	6
TKACZOWA	6
TKALYK	6
TKEMALADZE	6
TKHORUK	6
TKOC	6
TŁACZAŁA	6
TOCHOR	6
TOCZONA	6
TOEWS	6
TOFT	6
TOKMINA	6
TOLEJTIS	6
TOLKINA	6
TOLLAS	6
TOLPA	6
TOLSTAIA	6
TOLSTENKO	6
TOŁPYHO	6
TOMAI	6
TOMANIEWSKA	6
TOMASHEVA	6
TOMASZENKO	6
TOMASZUK-SPIRIDOWICZ	6
TOMAWSKA	6
TOMCHYSHYN	6
TOMCZA	6
TOMECKI	6
TOMICZNA	6
TOMINSKA	6
TOMKOVÁ	6
TOMKUTONIS	6
TOMLIAK	6
TOMLIK	6
TOMSOHN	6
TOMULCZUK	6
TOMUŁKA	6
TONET	6
TOPECZKO	6
TOPOLEWSKI	6
TOPÓR-MĄDRY	6
TORGE	6
TORONIEWSKA	6
TOROSIAN	6
TORUJ	6
TOSI	6
TOVALIUK	6
TOVKUN	6
TOVSTONOH	6
TOWERS	6
TOWPYHA	6
TOWSTOLAK	6
TŐKES	6
TRABA	6
TRABSZYS	6
TRACHENKO	6
TRAFIKOWSKA	6
TRAKHIMIK	6
TRALIK	6
TRALIŃSKA	6
TRAŁUT	6
TRAMPNAU	6
TRAN-THI	6
TRASZKUĆ	6
TRAUGUTT	6
TRAVAGLINI	6
TRĄBIK	6
TREBUNIAK	6
TRELECKA	6
TREMBA	6
TREMMEL	6
TRESS	6
TRESZCZANOWICZ	6
TRETHAN	6
TREUHAHN	6
TRISZEWSKA	6
TROCIAK	6
TROEDER	6
TROFANIUK	6
TROFIMIAK	6
TROIANOVA	6
TROKHANOVSKA	6
TRONZA	6
TROSDOWSKA	6
TROSHCHUK	6
TROSHINA	6
TROSTOWIECKA	6
TROTSKOVETS	6
TRÓMIŃSKA	6
TRÖGER	6
TRUBCHANINOVA	6
TRUBNA	6
TRUCHLINSKA	6
TRUMPIEL	6
TRUNÓW	6
TRUSCH	6
TRUSHKOVA	6
TRUSZEL	6
TRYB	6
TRYBICKA	6
TRYBULA	6
TRYHUBA	6
